Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
65;1;1 do 10 000 000;5;0.0403
65;2;1 do 10 000 000;5;0.0416
65;3;1 do 10 000 000;5;0.0406
65;4;1 do 10 000 000;5;0.0409
65;5;1 do 10 000 000;5;0.0413
66;1;1 do 10;5;0.0437
66;2;1 do 10;5;0.0424
66;3;1 do 10;5;0.044
66;4;1 do 10;5;0.0414
66;5;1 do 10;5;0.0418
66;1;1 do 10 000;5;0.041
66;2;1 do 10 000;5;0.0413
66;3;1 do 10 000;5;0.0407
66;4;1 do 10 000;5;0.0408
66;5;1 do 10 000;5;0.0407
66;1;1 do 10 000 000;5;0.0417
66;2;1 do 10 000 000;5;0.0417
66;3;1 do 10 000 000;5;0.0408
66;4;1 do 10 000 000;5;0.0405
66;5;1 do 10 000 000;5;0.0412
67;1;1 do 10;5;0.0814
67;2;1 do 10;5;0.0798
67;3;1 do 10;5;0.0431
67;4;1 do 10;5;0.0453
67;5;1 do 10;5;0.0441
67;1;1 do 10 000;5;0.0417
67;2;1 do 10 000;5;0.0425
67;3;1 do 10 000;5;0.0432
67;4;1 do 10 000;5;0.0421
67;5;1 do 10 000;5;0.0426
67;1;1 do 10 000 000;5;0.0424
67;2;1 do 10 000 000;5;0.0438
67;3;1 do 10 000 000;5;0.0417
67;4;1 do 10 000 000;5;0.0401
67;5;1 do 10 000 000;5;0.0412
68;1;1 do 10;5;0.3086
68;2;1 do 10;5;0.0456
68;3;1 do 10;5;0.0423
68;4;1 do 10;5;0.0431
68;5;1 do 10;5;0.041
68;1;1 do 10 000;5;0.0423
68;2;1 do 10 000;5;0.0428
68;3;1 do 10 000;5;0.0421
68;4;1 do 10 000;5;0.0408
68;5;1 do 10 000;5;0.0411
68;1;1 do 10 000 000;5;0.0408
68;2;1 do 10 000 000;5;0.0408
68;3;1 do 10 000 000;5;0.0405
68;4;1 do 10 000 000;5;0.0403
68;5;1 do 10 000 000;5;0.0417
69;1;1 do 10;5;0.0511
69;2;1 do 10;5;0.0467
69;3;1 do 10;5;0.0469
69;4;1 do 10;5;0.0416
69;5;1 do 10;5;0.0426
69;1;1 do 10 000;5;0.0426
69;2;1 do 10 000;5;0.0417
69;3;1 do 10 000;5;0.0411
69;4;1 do 10 000;5;0.041
69;5;1 do 10 000;5;0.0419
69;1;1 do 10 000 000;5;0.0415
69;2;1 do 10 000 000;5;0.0407
69;3;1 do 10 000 000;5;0.0409
69;4;1 do 10 000 000;5;0.0411
69;5;1 do 10 000 000;5;0.041
70;1;1 do 10;5;0.0452
70;2;1 do 10;5;0.0534
70;3;1 do 10;5;0.0507
70;4;1 do 10;5;0.0371
70;5;1 do 10;5;0.037
70;1;1 do 10 000;5;0.0375
70;2;1 do 10 000;5;0.0382
70;3;1 do 10 000;5;0.0373
70;4;1 do 10 000;5;0.0363
70;5;1 do 10 000;5;0.0366
70;1;1 do 10 000 000;5;0.0376
70;2;1 do 10 000 000;5;0.0367
70;3;1 do 10 000 000;5;0.0371
70;4;1 do 10 000 000;5;0.0368
70;5;1 do 10 000 000;5;0.0364
71;1;1 do 10;5;0.0447
71;2;1 do 10;5;0.0377
71;3;1 do 10;5;0.0377
71;4;1 do 10;5;0.0375
71;5;1 do 10;5;0.0376
71;1;1 do 10 000;5;0.037
71;2;1 do 10 000;5;0.0363
71;3;1 do 10 000;5;0.0397
71;4;1 do 10 000;5;0.0373
71;5;1 do 10 000;5;0.037
71;1;1 do 10 000 000;5;0.037
71;2;1 do 10 000 000;5;0.0362
71;3;1 do 10 000 000;5;0.0371
71;4;1 do 10 000 000;5;0.0373
71;5;1 do 10 000 000;5;0.0365
72;1;1 do 10;5;0.05
72;2;1 do 10;5;0.2012
72;3;1 do 10;5;0.0474
72;4;1 do 10;5;0.0468
72;5;1 do 10;5;0.0385
72;1;1 do 10 000;5;0.0403
72;2;1 do 10 000;5;0.0396
72;3;1 do 10 000;5;0.0405
72;4;1 do 10 000;5;0.0382
72;5;1 do 10 000;5;0.0384
72;1;1 do 10 000 000;5;0.0393
72;2;1 do 10 000 000;5;0.0362
72;3;1 do 10 000 000;5;0.038
72;4;1 do 10 000 000;5;0.0378
72;5;1 do 10 000 000;5;0.0398
73;1;1 do 10;5;0.306
73;2;1 do 10;5;0.0435
73;3;1 do 10;5;0.0447
73;4;1 do 10;5;0.0439
73;5;1 do 10;5;0.0434
73;1;1 do 10 000;5;0.0453
73;2;1 do 10 000;5;0.0426
73;3;1 do 10 000;5;0.0412
73;4;1 do 10 000;5;0.042
73;5;1 do 10 000;5;0.0405
73;1;1 do 10 000 000;5;0.0438
73;2;1 do 10 000 000;5;0.0416
73;3;1 do 10 000 000;5;0.0442
73;4;1 do 10 000 000;5;0.0417
73;5;1 do 10 000 000;5;0.0419
74;1;1 do 10;5;0.0485
74;2;1 do 10;5;0.0603
74;3;1 do 10;5;0.0573
74;4;1 do 10;5;0.0415
74;5;1 do 10;5;0.0409
74;1;1 do 10 000;5;0.0406
74;2;1 do 10 000;5;0.0421
74;3;1 do 10 000;5;0.0412
74;4;1 do 10 000;5;0.0407
74;5;1 do 10 000;5;0.041
74;1;1 do 10 000 000;5;0.0406
74;2;1 do 10 000 000;5;0.0409
74;3;1 do 10 000 000;5;0.0404
74;4;1 do 10 000 000;5;0.0911
74;5;1 do 10 000 000;5;0.0414
75;1;1 do 10;5;0.0438
75;2;1 do 10;5;0.0425
75;3;1 do 10;5;0.0405
75;4;1 do 10;5;0.0414
75;5;1 do 10;5;0.0414
75;1;1 do 10 000;5;0.0407
75;2;1 do 10 000;5;0.0413
75;3;1 do 10 000;5;0.0409
75;4;1 do 10 000;5;0.0411
75;5;1 do 10 000;5;0.0406
75;1;1 do 10 000 000;5;0.0404
75;2;1 do 10 000 000;5;0.0414
75;3;1 do 10 000 000;5;0.0402
75;4;1 do 10 000 000;5;0.0415
75;5;1 do 10 000 000;5;0.0406
76;1;1 do 10;5;0.0441
76;2;1 do 10;5;0.0427
76;3;1 do 10;5;0.0424
76;4;1 do 10;5;0.0431
76;5;1 do 10;5;0.0426
76;1;1 do 10 000;5;0.0417
76;2;1 do 10 000;5;0.0425
76;3;1 do 10 000;5;0.042
76;4;1 do 10 000;5;0.0414
76;5;1 do 10 000;5;0.0425
76;1;1 do 10 000 000;5;0.0414
76;2;1 do 10 000 000;5;0.0428
76;3;1 do 10 000 000;5;0.0423
76;4;1 do 10 000 000;5;0.0405
76;5;1 do 10 000 000;5;0.0413
77;1;1 do 10;5;0.075
77;2;1 do 10;5;0.0523
77;3;1 do 10;5;0.0477
77;4;1 do 10;5;0.047
77;5;1 do 10;5;0.0469
77;1;1 do 10 000;5;0.0398
77;2;1 do 10 000;5;0.0388
77;3;1 do 10 000;5;0.0384
77;4;1 do 10 000;5;0.0374
77;5;1 do 10 000;5;0.0387
77;1;1 do 10 000 000;5;0.0372
77;2;1 do 10 000 000;5;0.0382
77;3;1 do 10 000 000;5;0.0381
77;4;1 do 10 000 000;5;0.0373
77;5;1 do 10 000 000;5;0.0384
78;1;1 do 10;5;0.3002
78;2;1 do 10;5;0.0439
78;3;1 do 10;5;0.0412
78;4;1 do 10;5;0.0408
78;5;1 do 10;5;0.0415
78;1;1 do 10 000;5;0.0419
78;2;1 do 10 000;5;0.0408
78;3;1 do 10 000;5;0.041
78;4;1 do 10 000;5;0.0406
78;5;1 do 10 000;5;0.0404
78;1;1 do 10 000 000;5;0.0414
78;2;1 do 10 000 000;5;0.0403
78;3;1 do 10 000 000;5;0.0412
78;4;1 do 10 000 000;5;0.0405
78;5;1 do 10 000 000;5;0.0376
79;1;1 do 10;5;0.0519
79;2;1 do 10;5;0.0528
79;3;1 do 10;5;0.0486
79;4;1 do 10;5;0.0406
79;5;1 do 10;5;0.0414
79;1;1 do 10 000;5;0.0428
79;2;1 do 10 000;5;0.0413
79;3;1 do 10 000;5;0.0409
79;4;1 do 10 000;5;0.0401
79;5;1 do 10 000;5;0.0405
79;1;1 do 10 000 000;5;0.0418
79;2;1 do 10 000 000;5;0.041
79;3;1 do 10 000 000;5;0.0417
79;4;1 do 10 000 000;5;0.0408
79;5;1 do 10 000 000;5;0.0401
80;1;1 do 10;5;0.045
80;2;1 do 10;5;0.0544
80;3;1 do 10;5;0.0401
80;4;1 do 10;5;0.0401
80;5;1 do 10;5;0.0377
80;1;1 do 10 000;5;0.0373
80;2;1 do 10 000;5;0.0365
80;3;1 do 10 000;5;0.0371
80;4;1 do 10 000;5;0.0368
80;5;1 do 10 000;5;0.0365
80;1;1 do 10 000 000;5;0.0369
80;2;1 do 10 000 000;5;0.0384
80;3;1 do 10 000 000;5;0.0369
80;4;1 do 10 000 000;5;0.0371
80;5;1 do 10 000 000;5;0.0368
81;1;1 do 10;5;0.0445
81;2;1 do 10;5;0.0413
81;3;1 do 10;5;0.0407
81;4;1 do 10;5;0.0416
81;5;1 do 10;5;0.0403
81;1;1 do 10 000;5;0.0413
81;2;1 do 10 000;5;0.04
81;3;1 do 10 000;5;0.0429
81;4;1 do 10 000;5;0.0422
81;5;1 do 10 000;5;0.0405
81;1;1 do 10 000 000;5;0.0412
81;2;1 do 10 000 000;5;0.0379
81;3;1 do 10 000 000;5;0.07
81;4;1 do 10 000 000;5;0.0414
81;5;1 do 10 000 000;5;0.0404
82;1;1 do 10;5;0.0944
82;2;1 do 10;5;0.0411
82;3;1 do 10;5;0.0397
82;4;1 do 10;5;0.0425
82;5;1 do 10;5;0.0381
82;1;1 do 10 000;5;0.0386
82;2;1 do 10 000;5;0.0376
82;3;1 do 10 000;5;0.0371
82;4;1 do 10 000;5;0.0382
82;5;1 do 10 000;5;0.0379
82;1;1 do 10 000 000;5;0.0379
82;2;1 do 10 000 000;5;0.0377
82;3;1 do 10 000 000;5;0.0369
82;4;1 do 10 000 000;5;0.0377
82;5;1 do 10 000 000;5;0.0372
83;1;1 do 10;5;0.0623
83;2;1 do 10;5;0.0619
83;3;1 do 10;5;0.0368
83;4;1 do 10;5;0.0373
83;5;1 do 10;5;0.0369
83;1;1 do 10 000;5;0.037
83;2;1 do 10 000;5;0.0372
83;3;1 do 10 000;5;0.0371
83;4;1 do 10 000;5;0.0383
83;5;1 do 10 000;5;0.0411
83;1;1 do 10 000 000;5;0.0365
83;2;1 do 10 000 000;5;0.0369
83;3;1 do 10 000 000;5;0.0368
83;4;1 do 10 000 000;5;0.0375
83;5;1 do 10 000 000;5;0.0375
84;1;1 do 10;5;0.0513
84;2;1 do 10;5;0.051
84;3;1 do 10;5;0.0429
84;4;1 do 10;5;0.0412
84;5;1 do 10;5;0.0411
84;1;1 do 10 000;5;0.0405
84;2;1 do 10 000;5;0.0408
84;3;1 do 10 000;5;0.0402
84;4;1 do 10 000;5;0.0412
84;5;1 do 10 000;5;0.0418
84;1;1 do 10 000 000;5;0.0369
84;2;1 do 10 000 000;5;0.0368
84;3;1 do 10 000 000;5;0.0367
84;4;1 do 10 000 000;5;0.0373
84;5;1 do 10 000 000;5;0.039
85;1;1 do 10;5;0.0439
85;2;1 do 10;5;0.0387
85;3;1 do 10;5;0.0379
85;4;1 do 10;5;0.038
85;5;1 do 10;5;0.0384
85;1;1 do 10 000;5;0.0377
85;2;1 do 10 000;5;0.0388
85;3;1 do 10 000;5;0.038
85;4;1 do 10 000;5;0.0374
85;5;1 do 10 000;5;0.0384
85;1;1 do 10 000 000;5;0.0374
85;2;1 do 10 000 000;5;0.0387
85;3;1 do 10 000 000;5;0.0383
85;4;1 do 10 000 000;5;0.038
85;5;1 do 10 000 000;5;0.0379
86;1;1 do 10;5;0.0439
86;2;1 do 10;5;0.0386
86;3;1 do 10;5;0.0377
86;4;1 do 10;5;0.0366
86;5;1 do 10;5;0.0372
86;1;1 do 10 000;5;0.0388
86;2;1 do 10 000;5;0.0388
86;3;1 do 10 000;5;0.0375
86;4;1 do 10 000;5;0.0367
86;5;1 do 10 000;5;0.0368
86;1;1 do 10 000 000;5;0.0365
86;2;1 do 10 000 000;5;0.0365
86;3;1 do 10 000 000;5;0.069
86;4;1 do 10 000 000;5;0.0428
86;5;1 do 10 000 000;5;0.0575
87;1;1 do 10;5;0.0762
87;2;1 do 10;5;0.0457
87;3;1 do 10;5;0.0444
87;4;1 do 10;5;0.0463
87;5;1 do 10;5;0.0463
87;1;1 do 10 000;5;0.044
87;2;1 do 10 000;5;0.0428
87;3;1 do 10 000;5;0.042
87;4;1 do 10 000;5;0.0406
87;5;1 do 10 000;5;0.0417
87;1;1 do 10 000 000;5;0.042
87;2;1 do 10 000 000;5;0.0418
87;3;1 do 10 000 000;5;0.0414
87;4;1 do 10 000 000;5;0.0402
87;5;1 do 10 000 000;5;0.0414
88;1;1 do 10;5;0.0445
88;2;1 do 10;5;0.0425
88;3;1 do 10;5;0.0452
88;4;1 do 10;5;0.0446
88;5;1 do 10;5;0.0441
88;1;1 do 10 000;5;0.0379
88;2;1 do 10 000;5;0.0371
88;3;1 do 10 000;5;0.0369
88;4;1 do 10 000;5;0.037
88;5;1 do 10 000;5;0.0372
88;1;1 do 10 000 000;5;0.0375
88;2;1 do 10 000 000;5;0.037
88;3;1 do 10 000 000;5;0.0371
88;4;1 do 10 000 000;5;0.0372
88;5;1 do 10 000 000;5;0.0365
89;1;1 do 10;5;0.086
89;2;1 do 10;5;0.0436
89;3;1 do 10;5;0.0417
89;4;1 do 10;5;0.0435
89;5;1 do 10;5;0.0404
89;1;1 do 10 000;5;0.0412
89;2;1 do 10 000;5;0.0408
89;3;1 do 10 000;5;0.0414
89;4;1 do 10 000;5;0.0408
89;5;1 do 10 000;5;0.0412
89;1;1 do 10 000 000;5;0.0412
89;2;1 do 10 000 000;5;0.0429
89;3;1 do 10 000 000;5;0.0415
89;4;1 do 10 000 000;5;0.0414
89;5;1 do 10 000 000;5;0.0406
90;1;1 do 10;5;0.0452
90;2;1 do 10;5;0.0381
90;3;1 do 10;5;0.0371
90;4;1 do 10;5;0.037
90;5;1 do 10;5;0.0369
90;1;1 do 10 000;5;0.0377
90;2;1 do 10 000;5;0.0368
90;3;1 do 10 000;5;0.0366
90;4;1 do 10 000;5;0.037
90;5;1 do 10 000;5;0.0386
90;1;1 do 10 000 000;5;0.0388
90;2;1 do 10 000 000;5;0.0375
90;3;1 do 10 000 000;5;0.0368
90;4;1 do 10 000 000;5;0.037
90;5;1 do 10 000 000;5;0.0383
91;1;1 do 10;5;0.0445
91;2;1 do 10;5;0.0429
91;3;1 do 10;5;0.0411
91;4;1 do 10;5;0.0414
91;5;1 do 10;5;0.0408
91;1;1 do 10 000;5;0.0412
91;2;1 do 10 000;5;0.0409
91;3;1 do 10 000;5;0.041
91;4;1 do 10 000;5;0.0411
91;5;1 do 10 000;5;0.0407
91;1;1 do 10 000 000;5;0.0414
91;2;1 do 10 000 000;5;0.0376
91;3;1 do 10 000 000;5;0.0381
91;4;1 do 10 000 000;5;0.0376
91;5;1 do 10 000 000;5;0.0387
92;1;1 do 10;5;0.0816
92;2;1 do 10;5;0.0532
92;3;1 do 10;5;0.0461
92;4;1 do 10;5;0.0453
92;5;1 do 10;5;0.0367
92;1;1 do 10 000;5;0.0364
92;2;1 do 10 000;5;0.0383
92;3;1 do 10 000;5;0.0369
92;4;1 do 10 000;5;0.0372
92;5;1 do 10 000;5;0.0371
92;1;1 do 10 000 000;5;0.0367
92;2;1 do 10 000 000;5;0.0377
92;3;1 do 10 000 000;5;0.0366
92;4;1 do 10 000 000;5;0.0376
92;5;1 do 10 000 000;5;0.0369
93;1;1 do 10;5;0.3446
93;2;1 do 10;5;0.0393
93;3;1 do 10;5;0.0371
93;4;1 do 10;5;0.0434
93;5;1 do 10;5;0.0376
93;1;1 do 10 000;5;0.0366
93;2;1 do 10 000;5;0.0373
93;3;1 do 10 000;5;0.0365
93;4;1 do 10 000;5;0.0377
93;5;1 do 10 000;5;0.0374
93;1;1 do 10 000 000;5;0.0372
93;2;1 do 10 000 000;5;0.0374
93;3;1 do 10 000 000;5;0.0372
93;4;1 do 10 000 000;5;0.037
93;5;1 do 10 000 000;5;0.0429
94;1;1 do 10;5;0.0567
94;2;1 do 10;5;0.0548
94;3;1 do 10;5;0.0378
94;4;1 do 10;5;0.0386
94;5;1 do 10;5;0.0374
94;1;1 do 10 000;5;0.0368
94;2;1 do 10 000;5;0.0415
94;3;1 do 10 000;5;0.0379
94;4;1 do 10 000;5;0.0374
94;5;1 do 10 000;5;0.038
94;1;1 do 10 000 000;5;0.0383
94;2;1 do 10 000 000;5;0.0383
94;3;1 do 10 000 000;5;0.0381
94;4;1 do 10 000 000;5;0.0373
94;5;1 do 10 000 000;5;0.0379
95;1;1 do 10;5;0.0457
95;2;1 do 10;5;0.0392
95;3;1 do 10;5;0.0381
95;4;1 do 10;5;0.0374
95;5;1 do 10;5;0.0391
95;1;1 do 10 000;5;0.0397
95;2;1 do 10 000;5;0.0382
95;3;1 do 10 000;5;0.038
95;4;1 do 10 000;5;0.0369
95;5;1 do 10 000;5;0.0408
95;1;1 do 10 000 000;5;0.0379
95;2;1 do 10 000 000;5;0.0374
95;3;1 do 10 000 000;5;0.0394
95;4;1 do 10 000 000;5;0.037
95;5;1 do 10 000 000;5;0.0395
96;1;1 do 10;5;0.0458
96;2;1 do 10;5;0.0465
96;3;1 do 10;5;0.0387
96;4;1 do 10;5;0.0375
96;5;1 do 10;5;0.0381
96;1;1 do 10 000;5;0.0387
96;2;1 do 10 000;5;0.0373
96;3;1 do 10 000;5;0.0378
96;4;1 do 10 000;5;0.0376
96;5;1 do 10 000;5;0.0382
96;1;1 do 10 000 000;5;0.038
96;2;1 do 10 000 000;5;0.0372
96;3;1 do 10 000 000;5;0.0422
96;4;1 do 10 000 000;5;0.0413
96;5;1 do 10 000 000;5;0.0454
97;1;1 do 10;5;0.1635
97;2;1 do 10;5;0.0741
97;3;1 do 10;5;0.0569
97;4;1 do 10;5;0.049
97;5;1 do 10;5;0.0388
97;1;1 do 10 000;5;0.0386
97;2;1 do 10 000;5;0.0379
97;3;1 do 10 000;5;0.0374
97;4;1 do 10 000;5;0.0379
97;5;1 do 10 000;5;0.0384
97;1;1 do 10 000 000;5;0.0385
97;2;1 do 10 000 000;5;0.037
97;3;1 do 10 000 000;5;0.0377
97;4;1 do 10 000 000;5;0.0379
97;5;1 do 10 000 000;5;0.0394
98;1;1 do 10;5;0.05
98;2;1 do 10;5;0.0567
98;3;1 do 10;5;0.0372
98;4;1 do 10;5;0.0392
98;5;1 do 10;5;0.0388
98;1;1 do 10 000;5;0.0374
98;2;1 do 10 000;5;0.0372
98;3;1 do 10 000;5;0.0374
98;4;1 do 10 000;5;0.0371
98;5;1 do 10 000;5;0.0365
98;1;1 do 10 000 000;5;0.037
98;2;1 do 10 000 000;5;0.0372
98;3;1 do 10 000 000;5;0.037
98;4;1 do 10 000 000;5;0.0373
98;5;1 do 10 000 000;5;0.0368
99;1;1 do 10;5;0.0751
99;2;1 do 10;5;0.0413
99;3;1 do 10;5;0.0519
99;4;1 do 10;5;0.0428
99;5;1 do 10;5;0.0406
99;1;1 do 10 000;5;0.0545
99;2;1 do 10 000;5;0.0588
99;3;1 do 10 000;5;0.0564
99;4;1 do 10 000;5;0.0541
99;5;1 do 10 000;5;0.0508
99;1;1 do 10 000 000;5;0.0423
99;2;1 do 10 000 000;5;0.0563
99;3;1 do 10 000 000;5;0.0569
99;4;1 do 10 000 000;5;0.0555
99;5;1 do 10 000 000;5;0.0528
100;1;1 do 10;5;0.0463
100;2;1 do 10;5;0.0425
100;3;1 do 10;5;0.0422
100;4;1 do 10;5;0.0419
100;5;1 do 10;5;0.041
100;1;1 do 10 000;5;0.0412
100;2;1 do 10 000;5;0.0422
100;3;1 do 10 000;5;0.0416
100;4;1 do 10 000;5;0.0413
100;5;1 do 10 000;5;0.041
100;1;1 do 10 000 000;5;0.0412
100;2;1 do 10 000 000;5;0.0414
100;3;1 do 10 000 000;5;0.0405
100;4;1 do 10 000 000;5;0.0413
100;5;1 do 10 000 000;5;0.0402
1;1;1 do 10;6;0.0756
1;2;1 do 10;6;0.0848
1;3;1 do 10;6;0.0824
1;4;1 do 10;6;0.0781
1;5;1 do 10;6;0.0789
1;1;1 do 10 000;6;0.08
1;2;1 do 10 000;6;0.0784
1;3;1 do 10 000;6;0.0821
1;4;1 do 10 000;6;0.0791
1;5;1 do 10 000;6;0.0792
1;1;1 do 10 000 000;6;0.0787
1;2;1 do 10 000 000;6;0.0794
1;3;1 do 10 000 000;6;0.0786
1;4;1 do 10 000 000;6;0.0783
1;5;1 do 10 000 000;6;0.0777
2;1;1 do 10;6;0.085
2;2;1 do 10;6;0.0853
2;3;1 do 10;6;0.1232
2;4;1 do 10;6;0.0894
2;5;1 do 10;6;0.0842
2;1;1 do 10 000;6;0.0938
2;2;1 do 10 000;6;0.0895
2;3;1 do 10 000;6;0.0889
2;4;1 do 10 000;6;0.0794
2;5;1 do 10 000;6;0.08
2;1;1 do 10 000 000;6;0.0862
2;2;1 do 10 000 000;6;0.08
2;3;1 do 10 000 000;6;0.0815
2;4;1 do 10 000 000;6;0.0815
2;5;1 do 10 000 000;6;0.0786
3;1;1 do 10;6;0.085
3;2;1 do 10;6;0.081
3;3;1 do 10;6;0.0804
3;4;1 do 10;6;0.0799
3;5;1 do 10;6;0.0792
3;1;1 do 10 000;6;0.0816
3;2;1 do 10 000;6;0.079
3;3;1 do 10 000;6;0.078
3;4;1 do 10 000;6;0.0793
3;5;1 do 10 000;6;0.0797
3;1;1 do 10 000 000;6;0.0826
3;2;1 do 10 000 000;6;0.0787
3;3;1 do 10 000 000;6;0.0781
3;4;1 do 10 000 000;6;0.0779
3;5;1 do 10 000 000;6;0.0778
4;1;1 do 10;6;0.1173
4;2;1 do 10;6;0.083
4;3;1 do 10;6;0.0832
4;4;1 do 10;6;0.0827
4;5;1 do 10;6;0.0786
4;1;1 do 10 000;6;0.0812
4;2;1 do 10 000;6;0.0789
4;3;1 do 10 000;6;0.0791
4;4;1 do 10 000;6;0.079
4;5;1 do 10 000;6;0.0793
4;1;1 do 10 000 000;6;0.0819
4;2;1 do 10 000 000;6;0.0791
4;3;1 do 10 000 000;6;0.0782
4;4;1 do 10 000 000;6;0.0708
4;5;1 do 10 000 000;6;0.076
5;1;1 do 10;6;0.0848
5;2;1 do 10;6;0.0742
5;3;1 do 10;6;0.0729
5;4;1 do 10;6;0.0718
5;5;1 do 10;6;0.0755
5;1;1 do 10 000;6;0.0723
5;2;1 do 10 000;6;0.0717
5;3;1 do 10 000;6;0.0711
5;4;1 do 10 000;6;0.0708
5;5;1 do 10 000;6;0.0704
5;1;1 do 10 000 000;6;0.0717
5;2;1 do 10 000 000;6;0.0706
5;3;1 do 10 000 000;6;0.0709
5;4;1 do 10 000 000;6;0.0719
5;5;1 do 10 000 000;6;0.0711
6;1;1 do 10;6;0.083
6;2;1 do 10;6;0.0736
6;3;1 do 10;6;0.0727
6;4;1 do 10;6;0.071
6;5;1 do 10;6;0.0702
6;1;1 do 10 000;6;0.0719
6;2;1 do 10 000;6;0.0711
6;3;1 do 10 000;6;0.0705
6;4;1 do 10 000;6;0.0805
6;5;1 do 10 000;6;0.0779
6;1;1 do 10 000 000;6;0.0817
6;2;1 do 10 000 000;6;0.0792
6;3;1 do 10 000 000;6;0.0804
6;4;1 do 10 000 000;6;0.2149
6;5;1 do 10 000 000;6;0.0824
7;1;1 do 10;6;0.0847
7;2;1 do 10;6;0.0844
7;3;1 do 10;6;0.0793
7;4;1 do 10;6;0.0802
7;5;1 do 10;6;0.0792
7;1;1 do 10 000;6;0.0799
7;2;1 do 10 000;6;0.0797
7;3;1 do 10 000;6;0.0793
7;4;1 do 10 000;6;0.0787
7;5;1 do 10 000;6;0.079
7;1;1 do 10 000 000;6;0.0798
7;2;1 do 10 000 000;6;0.0778
7;3;1 do 10 000 000;6;0.0786
7;4;1 do 10 000 000;6;0.0787
7;5;1 do 10 000 000;6;0.0783
8;1;1 do 10;6;0.0845
8;2;1 do 10;6;0.0846
8;3;1 do 10;6;0.084
8;4;1 do 10;6;0.0784
8;5;1 do 10;6;0.079
8;1;1 do 10 000;6;0.08
8;2;1 do 10 000;6;0.0797
8;3;1 do 10 000;6;0.078
8;4;1 do 10 000;6;0.0781
8;5;1 do 10 000;6;0.0787
8;1;1 do 10 000 000;6;0.0805
8;2;1 do 10 000 000;6;0.0794
8;3;1 do 10 000 000;6;0.0791
8;4;1 do 10 000 000;6;0.0774
8;5;1 do 10 000 000;6;0.0797
9;1;1 do 10;6;0.0839
9;2;1 do 10;6;0.0813
9;3;1 do 10;6;0.0802
9;4;1 do 10;6;0.0796
9;5;1 do 10;6;0.0787
9;1;1 do 10 000;6;0.0797
9;2;1 do 10 000;6;0.079
9;3;1 do 10 000;6;0.0782
9;4;1 do 10 000;6;0.0783
9;5;1 do 10 000;6;0.0782
9;1;1 do 10 000 000;6;0.0793
9;2;1 do 10 000 000;6;0.0795
9;3;1 do 10 000 000;6;0.0782
9;4;1 do 10 000 000;6;0.0784
9;5;1 do 10 000 000;6;0.0771
10;1;1 do 10;6;0.0832
10;2;1 do 10;6;0.0803
10;3;1 do 10;6;0.0797
10;4;1 do 10;6;0.0795
10;5;1 do 10;6;0.0777
10;1;1 do 10 000;6;0.0784
10;2;1 do 10 000;6;0.078
10;3;1 do 10 000;6;0.0801
10;4;1 do 10 000;6;0.078
10;5;1 do 10 000;6;0.0775
10;1;1 do 10 000 000;6;0.0787
10;2;1 do 10 000 000;6;0.0781
10;3;1 do 10 000 000;6;0.0792
10;4;1 do 10 000 000;6;0.0778
10;5;1 do 10 000 000;6;0.0781
11;1;1 do 10;6;0.0841
11;2;1 do 10;6;0.1225
11;3;1 do 10;6;0.091
11;4;1 do 10;6;0.0786
11;5;1 do 10;6;0.0875
11;1;1 do 10 000;6;0.1045
11;2;1 do 10 000;6;0.0856
11;3;1 do 10 000;6;0.0835
11;4;1 do 10 000;6;0.0831
11;5;1 do 10 000;6;0.0827
11;1;1 do 10 000 000;6;0.0811
11;2;1 do 10 000 000;6;0.0813
11;3;1 do 10 000 000;6;0.0801
11;4;1 do 10 000 000;6;0.0806
11;5;1 do 10 000 000;6;0.0809
12;1;1 do 10;6;0.0858
12;2;1 do 10;6;0.0816
12;3;1 do 10;6;0.0807
12;4;1 do 10;6;0.0803
12;5;1 do 10;6;0.0787
12;1;1 do 10 000;6;0.0835
12;2;1 do 10 000;6;0.0792
12;3;1 do 10 000;6;0.0786
12;4;1 do 10 000;6;0.0801
12;5;1 do 10 000;6;0.081
12;1;1 do 10 000 000;6;0.0805
12;2;1 do 10 000 000;6;0.0824
12;3;1 do 10 000 000;6;0.078
12;4;1 do 10 000 000;6;0.0786
12;5;1 do 10 000 000;6;0.0783
13;1;1 do 10;6;0.0843
13;2;1 do 10;6;0.0845
13;3;1 do 10;6;0.0819
13;4;1 do 10;6;0.083
13;5;1 do 10;6;0.081
13;1;1 do 10 000;6;0.0816
13;2;1 do 10 000;6;0.082
13;3;1 do 10 000;6;0.0785
13;4;1 do 10 000;6;0.0801
13;5;1 do 10 000;6;0.0793
13;1;1 do 10 000 000;6;0.0797
13;2;1 do 10 000 000;6;0.0787
13;3;1 do 10 000 000;6;0.0796
13;4;1 do 10 000 000;6;0.0782
13;5;1 do 10 000 000;6;0.079
14;1;1 do 10;6;0.0851
14;2;1 do 10;6;0.0809
14;3;1 do 10;6;0.0811
14;4;1 do 10;6;0.0784
14;5;1 do 10;6;0.0796
14;1;1 do 10 000;6;0.0802
14;2;1 do 10 000;6;0.0804
14;3;1 do 10 000;6;0.0793
14;4;1 do 10 000;6;0.0784
14;5;1 do 10 000;6;0.0778
14;1;1 do 10 000 000;6;0.0799
14;2;1 do 10 000 000;6;0.0788
