Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
26;1;1 do 10 000 000;15;64.0261
27;1;1 do 10;15;60.509
27;1;1 do 10 000;15;66.0444
27;1;1 do 10 000 000;15;59.7063
28;1;1 do 10;15;64.299
28;1;1 do 10 000;15;72.1834
28;1;1 do 10 000 000;15;63.3176
29;1;1 do 10;15;63.0243
29;1;1 do 10 000;15;66.8045
29;1;1 do 10 000 000;15;62.0874
30;1;1 do 10;15;60.9721
30;1;1 do 10 000;15;62.4136
30;1;1 do 10 000 000;15;64.791
31;1;1 do 10;15;61.2368
31;1;1 do 10 000;15;59.6601
31;1;1 do 10 000 000;15;65.7175
32;1;1 do 10;15;61.9548
32;1;1 do 10 000;15;60.7071
32;1;1 do 10 000 000;15;66.9328
33;1;1 do 10;15;64.4507
33;1;1 do 10 000;15;60.8764
33;1;1 do 10 000 000;15;63.4351
34;1;1 do 10;15;69.7648
34;1;1 do 10 000;15;61.1687
34;1;1 do 10 000 000;15;65.7503
35;1;1 do 10;15;64.8208
35;1;1 do 10 000;15;58.6339
35;1;1 do 10 000 000;15;59.5672
36;1;1 do 10;15;65.083
36;1;1 do 10 000;15;59.4268
36;1;1 do 10 000 000;15;58.9494
37;1;1 do 10;15;66.0305
37;1;1 do 10 000;15;61.9617
37;1;1 do 10 000 000;15;60.1893
38;1;1 do 10;15;68.5173
38;1;1 do 10 000;15;61.4264
38;1;1 do 10 000 000;15;62.6411
39;1;1 do 10;15;63.4181
39;1;1 do 10 000;15;74.5155
39;1;1 do 10 000 000;15;64.9455
40;1;1 do 10;15;62.303
40;1;1 do 10 000;15;66.7251
40;1;1 do 10 000 000;15;59.0904
41;1;1 do 10;15;60.5367
41;1;1 do 10 000;15;63.6431
41;1;1 do 10 000 000;15;61.9049
42;1;1 do 10;15;62.0901
42;1;1 do 10 000;15;65.3902
42;1;1 do 10 000 000;15;64.2641
43;1;1 do 10;15;60.5107
43;1;1 do 10 000;15;59.604
43;1;1 do 10 000 000;15;64.7787
44;1;1 do 10;15;62.5051
44;1;1 do 10 000;15;65.0486
44;1;1 do 10 000 000;15;71.2869
45;1;1 do 10;15;66.4384
45;1;1 do 10 000;15;61.2564
45;1;1 do 10 000 000;15;65.3952
46;1;1 do 10;15;62.153
46;1;1 do 10 000;15;62.3654
46;1;1 do 10 000 000;15;65.4047
47;1;1 do 10;15;64.1219
47;1;1 do 10 000;15;62.4322
47;1;1 do 10 000 000;15;61.346
48;1;1 do 10;15;63.9278
48;1;1 do 10 000;15;59.9957
48;1;1 do 10 000 000;15;60.8457
49;1;1 do 10;15;65.6651
49;1;1 do 10 000;15;62.1084
49;1;1 do 10 000 000;15;58.9663
50;1;1 do 10;15;68.9391
50;1;1 do 10 000;15;69.5649
50;1;1 do 10 000 000;15;62.7924
51;1;1 do 10;15;59.8413
51;1;1 do 10 000;15;64.1856
51;1;1 do 10 000 000;15;58.5591
52;1;1 do 10;15;60.0061
52;1;1 do 10 000;15;68.157
52;1;1 do 10 000 000;15;61.6601
53;1;1 do 10;15;61.5676
53;1;1 do 10 000;15;65.2126
53;1;1 do 10 000 000;15;60.5685
54;1;1 do 10;15;60.4228
54;1;1 do 10 000;15;61.3593
54;1;1 do 10 000 000;15;60.8709
55;1;1 do 10;15;60.8446
55;1;1 do 10 000;15;61.7502
55;1;1 do 10 000 000;15;68.7278
56;1;1 do 10;15;69.2711
56;1;1 do 10 000;15;59.5321
56;1;1 do 10 000 000;15;66.3036
57;1;1 do 10;15;61.1633
57;1;1 do 10 000;15;59.9648
57;1;1 do 10 000 000;15;59.9256
58;1;1 do 10;15;65.7666
58;1;1 do 10 000;15;69.2448
58;1;1 do 10 000 000;15;63.3374
59;1;1 do 10;15;66.1148
59;1;1 do 10 000;15;58.7169
59;1;1 do 10 000 000;15;59.7358
60;1;1 do 10;15;66.1482
60;1;1 do 10 000;15;60.2782
60;1;1 do 10 000 000;15;63.3736
61;1;1 do 10;15;69.1224
61;1;1 do 10 000;15;76.8064
61;1;1 do 10 000 000;15;63.4616
62;1;1 do 10;15;59.8278
62;1;1 do 10 000;15;66.7602
62;1;1 do 10 000 000;15;63.0452
63;1;1 do 10;15;60.6541
63;1;1 do 10 000;15;68.8375
63;1;1 do 10 000 000;15;60.26
64;1;1 do 10;15;60.6945
64;1;1 do 10 000;15;65.3234
64;1;1 do 10 000 000;15;62.4097
65;1;1 do 10;15;61.7317
65;1;1 do 10 000;15;58.8892
65;1;1 do 10 000 000;15;65.6394
66;1;1 do 10;15;60.8357
66;1;1 do 10 000;15;62.7658
66;1;1 do 10 000 000;15;70.9943
67;1;1 do 10;15;63.3981
67;1;1 do 10 000;15;59.4246
67;1;1 do 10 000 000;15;65.8777
68;1;1 do 10;15;59.6217
68;1;1 do 10 000;15;59.8091
68;1;1 do 10 000 000;15;68.4857
69;1;1 do 10;15;66.7135
69;1;1 do 10 000;15;59.7125
69;1;1 do 10 000 000;15;60.2821
70;1;1 do 10;15;65.7105
70;1;1 do 10 000;15;59.9746
70;1;1 do 10 000 000;15;63.212
71;1;1 do 10;15;68.991
71;1;1 do 10 000;15;61.0192
71;1;1 do 10 000 000;15;59.6582
72;1;1 do 10;15;67.4772
72;1;1 do 10 000;15;69.9033
72;1;1 do 10 000 000;15;59.043
73;1;1 do 10;15;65.7161
73;1;1 do 10 000;15;61.7395
73;1;1 do 10 000 000;15;62.1699
74;1;1 do 10;15;66.9378
74;1;1 do 10 000;15;61.0375
74;1;1 do 10 000 000;15;60.0665
75;1;1 do 10;15;64.2482
75;1;1 do 10 000;15;64.366
75;1;1 do 10 000 000;15;58.5669
76;1;1 do 10;15;63.7202
76;1;1 do 10 000;15;68.1869
76;1;1 do 10 000 000;15;61.4634
77;1;1 do 10;15;62.5038
77;1;1 do 10 000;15;65.6781
77;1;1 do 10 000 000;15;65.9336
78;1;1 do 10;15;62.662
78;1;1 do 10 000;15;67.2694
78;1;1 do 10 000 000;15;62.0019
79;1;1 do 10;15;61.5757
79;1;1 do 10 000;15;61.0433
79;1;1 do 10 000 000;15;63.4324
80;1;1 do 10;15;59.6239
80;1;1 do 10 000;15;63.0523
80;1;1 do 10 000 000;15;65.6118
81;1;1 do 10;15;60.6019
81;1;1 do 10 000;15;61.2563
81;1;1 do 10 000 000;15;65.0562
82;1;1 do 10;15;63.4182
82;1;1 do 10 000;15;60.2445
82;1;1 do 10 000 000;15;59.6661
83;1;1 do 10;15;65.0097
83;1;1 do 10 000;15;68.7987
83;1;1 do 10 000 000;15;59.8645
84;1;1 do 10;15;66.0424
84;1;1 do 10 000;15;61.771
84;1;1 do 10 000 000;15;60.0387
85;1;1 do 10;15;66.3239
85;1;1 do 10 000;15;61.3538
85;1;1 do 10 000 000;15;61.2763
86;1;1 do 10;15;60.1725
86;1;1 do 10 000;15;64.5915
86;1;1 do 10 000 000;15;59.5356
87;1;1 do 10;15;61.6116
87;1;1 do 10 000;15;66.3064
87;1;1 do 10 000 000;15;62.1292
88;1;1 do 10;15;64.9341
88;1;1 do 10 000;15;66.8358
88;1;1 do 10 000 000;15;67.714
89;1;1 do 10;15;63.6489
89;1;1 do 10 000;15;59.0327
89;1;1 do 10 000 000;15;70.8837
90;1;1 do 10;15;63.8815
90;1;1 do 10 000;15;59.1181
90;1;1 do 10 000 000;15;66.6812
91;1;1 do 10;15;59.5682
91;1;1 do 10 000;15;63.441
91;1;1 do 10 000 000;15;65.5653
92;1;1 do 10;15;62.8325
92;1;1 do 10 000;15;62.4913
92;1;1 do 10 000 000;15;60.5352
93;1;1 do 10;15;71.4866
93;1;1 do 10 000;15;65.2943
93;1;1 do 10 000 000;15;63.6129
94;1;1 do 10;15;75.3806
94;1;1 do 10 000;15;61.4473
94;1;1 do 10 000 000;15;61.6981
95;1;1 do 10;15;66.8327
95;1;1 do 10 000;15;62.8704
95;1;1 do 10 000 000;15;60.1072
96;1;1 do 10;15;66.4863
96;1;1 do 10 000;15;60.8651
96;1;1 do 10 000 000;15;62.4028
97;1;1 do 10;15;66.3287
97;1;1 do 10 000;15;63.1992
97;1;1 do 10 000 000;15;60.4137
98;1;1 do 10;15;61.0437
98;1;1 do 10 000;15;65.7646
98;1;1 do 10 000 000;15;59.9889
99;1;1 do 10;15;61.9856
99;1;1 do 10 000;15;65.7037
99;1;1 do 10 000 000;15;67.1392
100;1;1 do 10;15;64.0864
100;1;1 do 10 000;15;67.8166
100;1;1 do 10 000 000;15;59.6699
1;1;1 do 10;16;121.678
1;1;1 do 10 000;16;142.269
1;1;1 do 10 000 000;16;144.838
2;1;1 do 10;16;140.507
2;1;1 do 10 000;16;135.067
2;1;1 do 10 000 000;16;157.259
3;1;1 do 10;16;148.692
3;1;1 do 10 000;16;135.711
3;1;1 do 10 000 000;16;145.362
4;1;1 do 10;16;146.444
4;1;1 do 10 000;16;140.347
4;1;1 do 10 000 000;16;139.471
5;1;1 do 10;16;144.066
5;1;1 do 10 000;16;142.84
5;1;1 do 10 000 000;16;142.009
6;1;1 do 10;16;143.813
6;1;1 do 10 000;16;147.163
6;1;1 do 10 000 000;16;136.651
7;1;1 do 10;16;139.138
7;1;1 do 10 000;16;136.65
7;1;1 do 10 000 000;16;154.367
8;1;1 do 10;16;147.065
8;1;1 do 10 000;16;142.762
8;1;1 do 10 000 000;16;137.708
9;1;1 do 10;16;142.459
9;1;1 do 10 000;16;141.15
9;1;1 do 10 000 000;16;133.721
10;1;1 do 10;16;154.285
10;1;1 do 10 000;16;143.099
10;1;1 do 10 000 000;16;137.819
11;1;1 do 10;16;141.429
11;1;1 do 10 000;16;141.792
11;1;1 do 10 000 000;16;132.489
12;1;1 do 10;16;136.285
12;1;1 do 10 000;16;145.009
12;1;1 do 10 000 000;16;145.137
13;1;1 do 10;16;141.567
13;1;1 do 10 000;16;146.54
13;1;1 do 10 000 000;16;135.24
14;1;1 do 10;16;140.337
14;1;1 do 10 000;16;139.868
14;1;1 do 10 000 000;16;139.394
15;1;1 do 10;16;150.211
15;1;1 do 10 000;16;143.478
15;1;1 do 10 000 000;16;138.124
16;1;1 do 10;16;138.233
16;1;1 do 10 000;16;144.636
16;1;1 do 10 000 000;16;147.033
17;1;1 do 10;16;140.956
17;1;1 do 10 000;16;138.168
17;1;1 do 10 000 000;16;147.545
18;1;1 do 10;16;137.768
18;1;1 do 10 000;16;139.278
18;1;1 do 10 000 000;16;137.754
19;1;1 do 10;16;135.714
19;1;1 do 10 000;16;145.153
19;1;1 do 10 000 000;16;138.22
20;1;1 do 10;16;153.356
20;1;1 do 10 000;16;142.383
20;1;1 do 10 000 000;16;143.992
21;1;1 do 10;16;136.183
21;1;1 do 10 000;16;139.211
21;1;1 do 10 000 000;16;140.246
22;1;1 do 10;16;136.05
22;1;1 do 10 000;16;138.816
22;1;1 do 10 000 000;16;151.924
23;1;1 do 10;16;138.338
23;1;1 do 10 000;16;141.934
23;1;1 do 10 000 000;16;141.587
24;1;1 do 10;16;136.841
24;1;1 do 10 000;16;142.249
24;1;1 do 10 000 000;16;144.837
25;1;1 do 10;16;145.175
25;1;1 do 10 000;16;147.798
25;1;1 do 10 000 000;16;140.827
26;1;1 do 10;16;139.658
26;1;1 do 10 000;16;142.919
26;1;1 do 10 000 000;16;143.316
27;1;1 do 10;16;139.113
27;1;1 do 10 000;16;151.595
27;1;1 do 10 000 000;16;142.297
28;1;1 do 10;16;142.512
28;1;1 do 10 000;16;133.004
28;1;1 do 10 000 000;16;143.635
29;1;1 do 10;16;141.086
29;1;1 do 10 000;16;137.52
29;1;1 do 10 000 000;16;144.07
30;1;1 do 10;16;153.756
30;1;1 do 10 000;16;136.079
30;1;1 do 10 000 000;16;139.877
31;1;1 do 10;16;138.134
31;1;1 do 10 000;16;137.392
31;1;1 do 10 000 000;16;140.395
32;1;1 do 10;16;150.902
32;1;1 do 10 000;16;151.552
32;1;1 do 10 000 000;16;144.611
33;1;1 do 10;16;143.819
33;1;1 do 10 000;16;138.647
33;1;1 do 10 000 000;16;141.127
34;1;1 do 10;16;140.785
34;1;1 do 10 000;16;134.214
34;1;1 do 10 000 000;16;142.165
35;1;1 do 10;16;147.35
35;1;1 do 10 000;16;133.894
35;1;1 do 10 000 000;16;142.107
36;1;1 do 10;16;143.368
36;1;1 do 10 000;16;136.704
36;1;1 do 10 000 000;16;140.59
37;1;1 do 10;16;146.558
37;1;1 do 10 000;16;151.5
37;1;1 do 10 000 000;16;138.803
38;1;1 do 10;16;139.592
38;1;1 do 10 000;16;143.281
38;1;1 do 10 000 000;16;133.822
39;1;1 do 10;16;136.766
39;1;1 do 10 000;16;146.92
39;1;1 do 10 000 000;16;146.145
40;1;1 do 10;16;142.751
40;1;1 do 10 000;16;139.697
40;1;1 do 10 000 000;16;137.685
41;1;1 do 10;16;142.69
41;1;1 do 10 000;16;140.523
41;1;1 do 10 000 000;16;133.586
42;1;1 do 10;16;141.518
42;1;1 do 10 000;16;162.411
42;1;1 do 10 000 000;16;133.185
43;1;1 do 10;16;142.276
43;1;1 do 10 000;16;147.339
43;1;1 do 10 000 000;16;136.109
44;1;1 do 10;16;138.102
44;1;1 do 10 000;16;142.476
44;1;1 do 10 000 000;16;147.858
45;1;1 do 10;16;139.277
45;1;1 do 10 000;16;138.397
45;1;1 do 10 000 000;16;134.72
46;1;1 do 10;16;146.976
46;1;1 do 10 000;16;144.528
46;1;1 do 10 000 000;16;152.359
47;1;1 do 10;16;144.248
47;1;1 do 10 000;16;148.05
47;1;1 do 10 000 000;16;146.17
48;1;1 do 10;16;135.677
48;1;1 do 10 000;16;139.442
48;1;1 do 10 000 000;16;141.491
49;1;1 do 10;16;147.381
49;1;1 do 10 000;16;140.213
49;1;1 do 10 000 000;16;158.575
50;1;1 do 10;16;142.141
50;1;1 do 10 000;16;146.901
50;1;1 do 10 000 000;16;147.911
51;1;1 do 10;16;133.675
51;1;1 do 10 000;16;142.36
51;1;1 do 10 000 000;16;140.254
52;1;1 do 10;16;152.902
52;1;1 do 10 000;16;136.43
52;1;1 do 10 000 000;16;146.124
53;1;1 do 10;16;144.147
53;1;1 do 10 000;16;138.607
53;1;1 do 10 000 000;16;143.435
54;1;1 do 10;16;144.918
54;1;1 do 10 000;16;148.418
54;1;1 do 10 000 000;16;141.067
55;1;1 do 10;16;141.507
55;1;1 do 10 000;16;133.382
55;1;1 do 10 000 000;16;140.184
56;1;1 do 10;16;154.697
56;1;1 do 10 000;16;137.709
56;1;1 do 10 000 000;16;143.475
57;1;1 do 10;16;163.402
57;1;1 do 10 000;16;136.787
57;1;1 do 10 000 000;16;141.099
58;1;1 do 10;16;142.375
58;1;1 do 10 000;16;138.273
58;1;1 do 10 000 000;16;134.866
59;1;1 do 10;16;146.593
59;1;1 do 10 000;16;147.501
59;1;1 do 10 000 000;16;140.453
60;1;1 do 10;16;146.896
60;1;1 do 10 000;16;135.182
60;1;1 do 10 000 000;16;143.029
61;1;1 do 10;16;140.898
61;1;1 do 10 000;16;134.277
61;1;1 do 10 000 000;16;139.921
62;1;1 do 10;16;151.611
62;1;1 do 10 000;16;137.734
62;1;1 do 10 000 000;16;136.92
63;1;1 do 10;16;146.502
63;1;1 do 10 000;16;132.409
63;1;1 do 10 000 000;16;143.67
64;1;1 do 10;16;145.601
64;1;1 do 10 000;16;154.213
64;1;1 do 10 000 000;16;140.373
65;1;1 do 10;16;141.521
65;1;1 do 10 000;16;138.309
65;1;1 do 10 000 000;16;138.202
66;1;1 do 10;16;143.065
66;1;1 do 10 000;16;135.458
66;1;1 do 10 000 000;16;154.004
67;1;1 do 10;16;144.521
67;1;1 do 10 000;16;131.846
67;1;1 do 10 000 000;16;139.073
68;1;1 do 10;16;141.779
68;1;1 do 10 000;16;144.427
68;1;1 do 10 000 000;16;137.566
69;1;1 do 10;16;144.471
69;1;1 do 10 000;16;152.46
69;1;1 do 10 000 000;16;139.039
70;1;1 do 10;16;141.762
70;1;1 do 10 000;16;142.503
70;1;1 do 10 000 000;16;133.544
71;1;1 do 10;16;143.829
71;1;1 do 10 000;16;146.265
71;1;1 do 10 000 000;16;153.582
72;1;1 do 10;16;135.843
72;1;1 do 10 000;16;137.878
72;1;1 do 10 000 000;16;138.31
73;1;1 do 10;16;139.983
73;1;1 do 10 000;16;142.144
73;1;1 do 10 000 000;16;136.331
74;1;1 do 10;16;140.266
74;1;1 do 10 000;16;155.584
74;1;1 do 10 000 000;16;142.093
75;1;1 do 10;16;141.606
75;1;1 do 10 000;16;140.456
75;1;1 do 10 000 000;16;140.336
76;1;1 do 10;16;138.586
76;1;1 do 10 000;16;140.701
76;1;1 do 10 000 000;16;154.372
77;1;1 do 10;16;135.674
77;1;1 do 10 000;16;142.596
77;1;1 do 10 000 000;16;138.306
78;1;1 do 10;16;138.174
78;1;1 do 10 000;16;141.242
78;1;1 do 10 000 000;16;142.785
79;1;1 do 10;16;134.155
79;1;1 do 10 000;16;155.147
79;1;1 do 10 000 000;16;143.395
80;1;1 do 10;16;133.318
80;1;1 do 10 000;16;138.333
80;1;1 do 10 000 000;16;149.675
81;1;1 do 10;16;136.463
81;1;1 do 10 000;16;141.835
81;1;1 do 10 000 000;16;154.248
82;1;1 do 10;16;139.357
82;1;1 do 10 000;16;151.495
82;1;1 do 10 000 000;16;161.179
83;1;1 do 10;16;157.873
83;1;1 do 10 000;16;159.011
83;1;1 do 10 000 000;16;147.533
84;1;1 do 10;16;166.165
84;1;1 do 10 000;16;152.773
84;1;1 do 10 000 000;16;143.434
85;1;1 do 10;16;149.129
85;1;1 do 10 000;16;152.259
85;1;1 do 10 000 000;16;138.736
86;1;1 do 10;16;136.364
86;1;1 do 10 000;16;152.041
86;1;1 do 10 000 000;16;136.811
87;1;1 do 10;16;140.723
